pdf_name,chunk_number,total_chunks,pages,question,option_A,option_B,option_C,option_D,correct_answer
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",Which of the following words is most likely to 'attend to' the word 'it' in the sentence 'The chicken didn't cross the road because it was too tired' if the sentence was changed to 'The chicken didn't cross the road because it was too hot'?,tired,chicken,road,hot,D) hot
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",Why did the chicken not cross the road according to the intuition of attention?,Because it was too tired and didn't attend to the road,Because it was too hungry and attended only to the food,Because it was too busy attending to other chickens,Because it was too focused on the grass on the other side,A) Because it was too tired and didn't attend to the road
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",Which mechanism helps compute the embedding for a token by selectively attending to and integrating information from surrounding tokens?,Self-attention distribution,Intuition of attention,Layer k+1,Formal attention definition,D) Formal attention definition
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",What is the formal definition of attention in the context of the lecture?,A method for doing a weighted sum of vectors,A mechanism for helping compute the embedding for a token by selectively attending to and integrating information from surrounding tokens,A layer in a neural network,A neural network architecture,B) A mechanism for helping compute the embedding for a token by selectively attending to and integrating information from surrounding tokens
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",Why does the chicken not attend to the road in the given example?,Because it is too focused on the food,Because it is too tired,Because it is too busy attending to other chickens,Because it is too focused on the grass on the other side,A) Because it is too focused on the food
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",Which layer in a neural network contains the self-attention distribution columns corresponding to input tokens?,Layer k,Layer k+1,Layer k-1,Layer 0,B) Layer k+1
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27","Given the self-attention mechanism, which equation calculates the score between a current focus of attention and a preceding context element?","score(xi, xj) = xi·xj","aij = softmax(score(xi, xj))",ai = Xj·iaijxj,"score(xi, xj) = qi·kj","D) score(xi, xj) = qi·kj"
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27","In the self-attention mechanism, what is the role of the 'key' vectors in the dot product calculation?",They represent the current focus of attention,They represent the preceding context elements,They represent the value vectors,They represent the query vectors in the dot product calculation,B) They represent the preceding context elements
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27",Which equation calculates the output value for the current focus of attention in self-attention?,"aij = softmax(score(xi, xj))",ai = Xj·iaijxj,"score(xi, xj) = qi·kj",ai = Xj·iaijvj,D) ai = Xj·iaijvj
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27","In the self-attention mechanism, what is the dimensionality of the key and query vectors?",The same as the input and output vectors,Half the size of the input and output vectors,Twice the size of the input and output vectors,"A separate, smaller size for each",A) The same as the input and output vectors
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27",Which of the following is NOT a role of an input embedding in the transformer model?,As the current focus of attention when being compared to all of the other preceding inputs,In its role as a preceding input being compared to the current focus of attention,As a value used to compute the output for the current focus of attention,As a control signal to determine the attention weights,D) As a control signal to determine the attention weights
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29","Given the self-attention model, which equation calculates the score between a current focus of attention and a preceding input?","score(xi, xj) = xi·xj","aij = softmax(score(xi, xj))",ai = Xj·iaijxj,qi = xiWQ; ki = xiWK; vi = xiWV,C) ai = Xj·iaijxj
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29","In the self-attention model, which vectors have the same dimensionality?",query and key vectors,key and value vectors,input and output vectors,query and value vectors,B) key and value vectors
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29",Which equation calculates the output value for the current focus of attention in the self-attention model?,"score(xi, xj) = qi·kj","aij = softmax(score(xi, xj))",ai = Xj·iaijvj,ai = Xj·iaijxj,C) ai = Xj·iaijvj
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29",What is the role of the dot product in the self-attention model?,It calculates the similarity between vectors,It normalizes the scores to create a probability distribution,It projects each input vector into a representation of its role,It performs the weighted sum using the probability distribution,A) It calculates the similarity between vectors
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29",Which vectors in the self-attention model have different dimensions?,query and key vectors,key and value vectors,input and output vectors,query and value vectors,A) query and key vectors
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","Given the self-attention mechanism, which role does the 'query' vector play in the comparison process?",It is the preceding input being compared to the current element.,It is the current element being compared to the preceding inputs.,It determines the similarity between the current and preceding inputs.,It is the value of a preceding element that gets weighted and summed.,B) It is the current element being compared to the preceding inputs.
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","In the self-attention mechanism, which columns in the distribution of Layer k+1 correspond to the input tokens?",Columns corresponding to the query vectors.,Columns corresponding to the key vectors.,Columns corresponding to the value vectors.,Columns corresponding to the input tokens.,D) Columns corresponding to the input tokens.
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","Considering the self-attention mechanism, if the 'query' vector is more similar to the 'key' vector, what can be inferred about the relationship between the corresponding input tokens?",They are likely to be unrelated.,They are likely to be similar.,They are likely to be dissimilar.,Their relationship cannot be determined from the given information.,B) They are likely to be similar.
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","In the self-attention mechanism, which vector is weighted and summed based on the similarity between the 'query' and 'key' vectors?",The 'query' vector.,The 'key' vector.,The 'value' vector.,The 'xi' vector.,C) The 'value' vector.
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","Given the self-attention mechanism, if the 'query' vector is identical to the 'key' vector for a specific input token pair, what can be inferred about the attention distribution for those tokens?",The attention distribution will be maximized.,The attention distribution will be minimized.,The attention distribution will be neutral.,The attention distribution cannot be determined from the given information.,A) The attention distribution will be maximized.
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33","Given the attention head in transformers, which role does the query vector play during the attention process?",It represents the current element being compared to the preceding inputs.,It represents the preceding input being compared to the current element.,It is the weighted sum of the prior element's key and value.,It is the projection of each input vector into a representation of its role as a value.,A) It represents the current element being compared to the preceding inputs.
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",Which equation is used to compute the dot product between the query vector and the key vector in the attention process?,Eq.9.10,Eq.9.11,Eq.9.12,Eq.9.13,B) Eq.9.11
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",What is the purpose of scaling the dot product in the attention process by a factor related to the size of the embeddings?,To avoid numerical issues and loss of gradients during training.,To increase the similarity between the query and key vectors.,To decrease the dimensionality of the query and key vectors.,To normalize the dot product into a probability distribution.,A) To avoid numerical issues and loss of gradients during training.
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",Which equation is used to compute the output for the current element ai in the attention process?,Eq.9.9,Eq.9.10,Eq.9.11,Eq.9.13,D) Eq.9.13
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",Which matrix is used to project each input vector into a representation of its role as a query in the attention process?,WK,WQ,WV,WX,B) WQ
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35","Given the attention head in transformers, which role does the weight matrix WQ play?",It represents the current element being compared to preceding inputs.,It represents the preceding input being compared to the current element.,It projects each input vector into a representation of its role as a value.,It projects each input vector into a representation of its role as a query.,D) It projects each input vector into a representation of its role as a query.
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35","In the attention process, which matrix is used to compute the similarity between the current and preceding elements?",WK,WQ,WV,The result of the dot product between qi and kj is used.,D) The result of the dot product between qi and kj is used.
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35",Which equation in the attention process involves the softmax function?,Eq.9.11,Eq.9.12,Eq.9.13,Eq.9.14,A) Eq.9.11
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35",Which matrix is used to project each input vector into a representation of its role as a value?,WQ,WK,WV,WX,C) WV
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35","In the attention process, which step involves summing the weighted values of the prior elements?",Computing the dot product between qi and kj,Normalizing the scores into a probability distribution,Summing the weighted values of the prior elements,Computing the output for the current element,C) Summing the weighted values of the prior elements
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37","Given the attention head equations, which matrix is multiplied with the input vector xi to obtain the query vector qi?",WK,WQ,WV,WO,B) WQ
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",Which matrix is used to reshape the output of the attention head to the desired output shape [1⇥d]?,WK,WQ,WV,WO,D) WO
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the role of the matrix WO in the attention head calculation?,"It is used to project each input vector into a representation of its role as a key, query, or value.",It is used to compare the query vector of the current element with the key vectors of all preceding elements.,It is used to compute the dot product between the query vector and the key vector to determine the similarity weight.,It is used to reshape the output of the attention head and obtain the final output of the same dimensionality as the input.,D) It is used to reshape the output of the attention head and obtain the final output of the same dimensionality as the input.
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",Which matrix is used to project each input vector into a representation of its role as a value?,WK,WQ,WV,WO,C) WV
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the purpose of the dot product between the query vector and the key vector in the attention head calculation?,It is used to obtain the scalar score of similarity between the current element and a preceding element.,"It is used to project each input vector into a representation of its role as a key, query, or value.",It is used to compute the weighted sum of the value vectors to obtain the final output for the current element.,It is used to reshape the output of the attention head and obtain the final output of the same dimensionality as the input.,A) It is used to obtain the scalar score of similarity between the current element and a preceding element.
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",Which method enriches the representation of a token by incorporating contextual information?,Summary Attention,Transformers Attention,Word Embedding,Long Short-Term Memory,B) Transformers Attention
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",What is the main function of the Transformer Block in the context of enriched representation?,It applies a feed-forward neural network to the enriched representation,It passes the enriched representation up to the next layer,It initializes the enriched representation with random values,It calculates the attention scores for each token,D) It calculates the attention scores for each token
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",Which of the following is NOT a function of the Transformer Block?,It passes the enriched representation up to the next layer,It applies a feed-forward neural network to the enriched representation,It calculates the attention scores for each token and passes them to the next layer,It initializes the enriched representation with random values,C) It calculates the attention scores for each token and passes them to the next layer
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39","Given two contexts, Context A and Context B, which of the following is true about the enriched representation of a word in Context A compared to its enriched representation in Context B?",They will be identical because context does not affect the enriched representation,They will be identical because the Transformer Block does not consider context,They will be different because the Transformer Block considers context,They will be different because the Transformer Block does not pass the enriched representation up to the next layer,C) They will be different because the Transformer Block considers context
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",Which of the following is a valid function of attention scores in the context of the Transformer Block?,They are used to initialize the enriched representation with random values,They are used to calculate the final output of the model,They are used to determine which tokens to focus on in the next layer,They are used to calculate the similarity between words in different contexts,D) They are used to calculate the similarity between words in different contexts
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","Given the Transformer architecture, which component modifies each token and passes it up the stack?",Layer Norm,MultiHeadAttention,Feedforward Network,Language Modeling Head,C) Feedforward Network
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41",Which component in the Transformer architecture is responsible for self-attention between input tokens?,Layer Norm,MultiHeadAttention,Feedforward Network,Language Modeling Head,B) MultiHeadAttention
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41",Which part of the Transformer architecture applies layer normalization to the input and output of each sub-layer?,Input Encoding,Language Modeling Head,Layer Norm,MultiHeadAttention,C) Layer Norm
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","Considering the Transformer architecture, which component is responsible for the feedforward network in each sub-layer?",Input Encoding,Language Modeling Head,Layer Norm,Feedforward Network,D) Feedforward Network
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","Given the Transformer architecture, which component computes the logits for the language modeling head?",Input Encoding,Language Modeling Head,Layer Norm,MultiHeadAttention,B) Language Modeling Head
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43","Given a transformer block, which layer normalization occurs before the attention and feedforward layers?",After the attention and feedforward layers,Before the attention layer only,Before the feedforward layer only,Both before the attention and feedforward layers,D) Both before the attention and feedforward layers
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",What is the dimensionality of the hidden layer in the feedforward network of a transformer model?,The same as the model dimensionality,Larger than the model dimensionality but the same for each layer,Smaller than the model dimensionality and different for each layer,The same as the model dimensionality but different for each layer,B) Larger than the model dimensionality but the same for each layer
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",Which layer in a transformer block receives an embedding for a token as its input?,The attention layer,The feedforward layer,The layer norm after the attention layer,The layer norm before the attention layer,A) The attention layer
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",Which of the following is NOT a component of a transformer block's residual stream?,The initial embedding for a token,The output of the attention layer,The output of the feedforward layer,The sum of the outputs from the attention and feedforward layers,B) The output of the attention layer
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",What is the purpose of the layer norm computation in a transformer block?,To add the input of a component to its output,To normalize the vector twice,To perform multi-head attention,To apply a fully-connected 2-layer network,B) To normalize the vector twice
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45","Given an embedding vector x of dimensionality d, which values are calculated in the first step of layer normalization?",Mean and standard deviation over all elements of x,Gain and offset values for normalization,Mean and standard deviation over all elements of xi-1 and xi+1,Gain and offset values for multi-head attention,A) Mean and standard deviation over all elements of x
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",Which component of a transformer block takes input from other tokens' residual streams?,Layer Normalization,Multi-Head Attention,Feed-Forward Neural Network,Gain and offset parameters,B) Multi-Head Attention
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",What is the result of the first step in layer normalization?,A new vector with zero mean and a standard deviation of one,A new vector with a mean of one and a standard deviation of zero,A new vector with a mean of zero and a standard deviation of one,A new vector with a mean of zero and a standard deviation of zero,C) A new vector with a mean of zero and a standard deviation of one
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",Which of the following is NOT a step in a single transformer block?,Layer Normalization of the input embedding vector,Multi-Head Attention,Feed-Forward Neural Network,Layer Normalization of the output from Multi-Head Attention,D) Layer Normalization of the output from Multi-Head Attention
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",What is the role of the learnable parameters g and b in layer normalization?,They are used for normalizing the input embedding vector,They are used for calculating the mean and standard deviation,They are used for adding the normalized vector to its original value,They are used for scaling and shifting the normalized vector,D) They are used for scaling and shifting the normalized vector
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47","Given a transformer block with a single vector x of dimensionality d, which step calculates the mean and standard deviation of the vector?",Layer normalization after Multi-Head Attention,Layer normalization before Feedforward,Calculation of gain and offset parameters,Calculation of mean and standard deviation before normalization,D) Calculation of mean and standard deviation before normalization
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47","Given a transformer block, which component takes input from other tokens (residual streams) and looks at all neighboring tokens in the context?",Layer normalization after Multi-Head Attention,Layer normalization before Feedforward,Multi-Head Attention,Feedforward,C) Multi-Head Attention
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47","Given a transformer block, which step adds the output from attention into the current token's embedding stream?",Layer normalization after Multi-Head Attention,Layer normalization before Feedforward,Multi-Head Attention,Feedforward,A) Layer normalization after Multi-Head Attention
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47","Given a transformer block, which step computes the gain and offset values?",Layer normalization after Multi-Head Attention,Layer normalization before Feedforward,Calculation of mean and standard deviation,Calculation of gain and offset parameters,D) Calculation of gain and offset parameters
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47","Given a transformer block, which component computes the high-dimensional embeddings at each position that contains information about the current token and neighboring tokens?",Layer normalization after Multi-Head Attention,Layer normalization before Feedforward,Multi-Head Attention,Feedforward,C) Multi-Head Attention
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49","Given a Transformer model with an input sequence of length 5, what is the shape of the embedding matrix X?",[5 × 2d],[5 × d],[10 × d],[5 × d × 2],C) [10 × d]
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49",Which of the following shapes represents the embedding for a single input token and its positional information in a Transformer model?,[1× d],[1× 2d],[d],[2d],B) [1× 2d]
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49","Consider a Transformer model with an input sequence of length 10. If the embedding size d is 128, what is the total number of embeddings in the matrix X?",1100,1280,10 × 128 = 1280,10 × 2 × 128 = 2560,C) 10 × 128 = 1280
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49","Given a Transformer model with an input sequence of length 7, which shape best represents the shape of the matrix X?",[7 × 128],[7 × 2 × 128],[7 × 128 × 2],[7 × 128 × 1],A) [7 × 128]
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49","Consider a Transformer model with an input sequence of length 6 and an embedding size of 128. If the positional embeddings are added to the token embeddings, what is the shape of the resulting matrix X?",[6 × 128],[6 × 2 × 128],[6 × 128 × 2],[6 × 256],C) [6 × 128 × 2]
notes/LLM_cs124_week7_2025.pdf,26,"51, 52, 53","Given the provided lecture content, which method is used for position embeddings in the simplest way?",Token Embeddings,Absolute Position Embeddings,Composite Embeddings,Transformer Block,B) Absolute Position Embeddings
notes/LLM_cs124_week7_2025.pdf,26,"51, 52, 53",Which shape does the position embedding matrix Epos have according to the lecture?,[N × 1],[1 × N],[N × N],[N × 3],B) [1 × N]
notes/LLM_cs124_week7_2025.pdf,26,"51, 52, 53",Which of the following is NOT a method mentioned for creating embeddings in the lecture?,Token Embeddings,Position Embeddings,Composite Embeddings,Random Embeddings,D) Random Embeddings
notes/LLM_cs124_week7_2025.pdf,26,"51, 52, 53",Which of the following is the correct shape for X in the equation X = CompositeEmbeddings(word + position)?,[N × N],[N × 1],[1 × N],[N × 3],A) [N × N]
notes/LLM_cs124_week7_2025.pdf,26,"51, 52, 53",Which of the following sentences demonstrates the concept of position embeddings in the context of the lecture?,Janet1will2back3Janetwillbackthebillthe4bill5,The quick brown fox jumps over the lazy dog,Isaac Newton discovered the law of gravity,Albert Einstein formulated the theory of relativity,A) Janet1will2back3Janetwillbackthebillthe4bill5
notes/LLM_cs124_week7_2025.pdf,27,"53, 54, 55","Given a [1 x d] vector output from a transformer block, which step is used to map it to a [1 x |V|] vector of logits?",Softmax function,Position Embeddings,Unembedding matrix,Word Embeddings,C) Unembedding matrix
