pdf_name,chunk_number,total_chunks,pages,question,option_A,option_B,option_C,option_D,correct_answer
notes/LLM_cs124_week7_2025.pdf,3,"5, 6, 7","In the context of Large Language Models (LLMs), what does 'Causal LLMs' refer to?",Models that predict future words based on past context,Models that use bidirectional context for prediction,Models that condition on future words for prediction,Models that map from one sequence to another,A) Models that predict future words based on past context
notes/LLM_cs124_week7_2025.pdf,3,"5, 6, 7",How do Encoder-Decoder architectures typically differ from traditional LLMs in their application?,They can only generate text from left to right,They are primarily used for classification tasks,They are often used for tasks that involve mapping from one sequence to another,They cannot use bidirectional context,C) They are often used for tasks that involve mapping from one sequence to another
notes/LLM_cs124_week7_2025.pdf,3,"5, 6, 7",Which of the following is a popular architecture for building strong representations through bidirectional context?,Decoders,Encoders,Masked Language Models,Encoder-Decoders,B) Encoders
notes/LLM_cs124_week7_2025.pdf,3,"5, 6, 7",What is a primary use case for Encoder-Decoder architectures in the field of natural language processing?,Classification tasks,Language modeling,Machine translation,Word prediction without considering future words,C) Machine translation
notes/LLM_cs124_week7_2025.pdf,4,"7, 8, 9",Which of the following best describes the predominant direction of word prediction in 'decoder-only models'?,Right-to-left,Left-to-right,Bottom-up,Top-down,B) Left-to-right
notes/LLM_cs124_week7_2025.pdf,4,"7, 8, 9","In the context of Encoder-Decoder architectures, what is the primary advantage of using an encoder?",It can generate text from scratch,It processes input sequentially only,It can condition on future words in the sequence,It requires less computational power,C) It can condition on future words in the sequence
notes/LLM_cs124_week7_2025.pdf,4,"7, 8, 9",Pretraining for neural architectures is influenced by which of the following factors?,The color of the model,The type of pretraining tasks,The size of the input data,The brand of the GPU used,B) The type of pretraining tasks
notes/LLM_cs124_week7_2025.pdf,4,"7, 8, 9","When referring to LLMs like ChatGPT or Claude, which training approach is highlighted?",Simultaneous bidirectional training,"Causal, autoregressive training",Randomized training,Frequency-based training,"B) Causal, autoregressive training"
notes/LLM_cs124_week7_2025.pdf,4,"7, 8, 9",Which type of model architecture is typically associated with the capability to generate language models?,Encoder-only models,Decoder-only models,Encoder-Decoder models,All of the above,D) All of the above
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13",What is the sentiment of the sentence 'I like Jackie Chan' based on the language model's prediction?,Positive,Negative,Neutral,Ambiguous,A) Positive
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13",Who is the probable author of the book 'The Origin of Species' according to the language model?,Charles Darwin,Albert Einstein,Isaac Newton,Galileo Galilei,A) Charles Darwin
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13","In the context of sentiment analysis, which word is more likely to follow the phrase 'The sentiment of the sentence 'I like Jackie Chan''?",Positive,Negative,Neutral,Confused,A) Positive
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13",What kind of model architecture is used for large language modeling in the lecture?,Recurrent Neural Networks (RNNs),Transformers,Convolutional Neural Networks (CNNs),Autoencoders,B) Transformers
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13",Which token suggests that a summary should follow in the context of text summarization?,tl;dr,FYI,IMHO,TBD,A) tl;dr
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",Which type of neural network stacks are primarily used in modern language models?,Convolutional Neural Networks,Recurrent Neural Networks,Transformers,Radial Basis Function Networks,C) Transformers
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",What is the primary function of a language model (LM) in computational linguistics?,To perform syntax highlighting,To compute the probability of a word following a given prefix string,To translate languages in real-time,To correct spelling mistakes,B) To compute the probability of a word following a given prefix string
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15","In the context of Large Language Models (LLMs), what is the purpose of the 'prefix string'?",To serve as a unique identifier for documents,To define the beginning of a new paragraph,To indicate the start of a new sentence,To provide context for predicting the next word in a sequence,D) To provide context for predicting the next word in a sequence
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",Which of the following is a key characteristic of Transformers in the context of language modeling?,They rely exclusively on convolutional layers,They are built using only recurrent layers,They are designed to handle sequential data without the need for recurrence,They are primarily used for image recognition tasks,C) They are designed to handle sequential data without the need for recurrence
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",The term 'stacks of neural networks' in language modeling primarily refers to which architectural concept?,A linear progression of neural network layers,A deep learning model where each layer is independent,A combination of different neural network architectures in sequence,A hierarchical structure of multiple neural network models,D) A hierarchical structure of multiple neural network models
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",Who proposed replacing RNNs with self-attention in the Transformer model?,Noam Shazeer,Jakob Uszkoreit,Ashish Vaswani,Illia Polosukhin,B) Jakob Uszkoreit
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",What does the Transformer model primarily dispense with?,Recurrence and Convolution,Encoder-Decoder mechanism,Attention mechanisms,Feedforward networks,A) Recurrence and Convolution
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",What was the BLEU score achieved by the Transformer model on the WMT 2014 English-to-German translation task?,26.4 BLEU,28.4 BLEU,30.4 BLEU,32.4 BLEU,B) 28.4 BLEU
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",Which person was crucially involved in designing and implementing the first Transformer models?,Ashish Vaswani,Niki Parmar,Llion Jones,Jakob Uszkoreit,A) Ashish Vaswani
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",How many GPU days did it take the Transformer model to achieve state-of-the-art on the WMT 2014 English-to-French translation task?,1.5 GPU days,2.5 GPU days,3.5 GPU days,4.5 GPU days,C) 3.5 GPU days
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",Which year marked the initial use of GPUs in the development of language models?,2003,2006,2012,2018,B) 2006
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",What is the primary function of Attention in the context of Transformers?,To reduce the size of the input data,To focus on different parts of the input sequence,To encode the input sequence into a fixed-size vector,To replace the need for Recurrent Neural Networks,B) To focus on different parts of the input sequence
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19","In the context of neural network architectures, what did the 'StackedTransformerBlocks' primarily contribute to?",Improving the efficiency of static word embeddings,Enhancing the performance of multi-task learning,Facilitating the development of the Transformer architecture,Increasing the computational power of GPUs,C) Facilitating the development of the Transformer architecture
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",Which of the following years is associated with the rediscovery of Static Word Embeddings?,2013,2015,2017,2019,A) 2013
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",What was the significant advancement in 2018 that influenced the development of language models?,The introduction of Contextual Word Embeddings and Pretraining,The invention of the Attention mechanism,The widespread adoption of GPUs,The emergence of Stacked Transformer Blocks,A) The introduction of Contextual Word Embeddings and Pretraining
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21",What does the term 'static embeddings' imply in the context of word meanings?,Word meanings are fixed and do not change with context.,Word meanings change dynamically with context.,Word meanings are derived from sentence structure.,Word meanings are determined by the length of the word.,A) Word meanings are fixed and do not change with context.
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21",Why might 'static embeddings' like word2vec be problematic?,They do not reflect changes in word meaning across different contexts.,They require too much computational power.,They only work for very long words.,They cannot handle new words.,A) They do not reflect changes in word meaning across different contexts.
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21",What distinguishes contextual embeddings from static embeddings?,Contextual embeddings are computationally easier to generate.,Contextual embeddings represent a word's meaning as fixed across all contexts.,Contextual embeddings provide a unique vector representation for a word based on its surrounding words.,Contextual embeddings are only used in language modeling tasks.,C) Contextual embeddings provide a unique vector representation for a word based on its surrounding words.
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21","In the statement 'The chicken didn't cross the road because it was too tired', what issue illustrates the limitation of static embeddings?","The word 'it' can refer to either the chicken or the road in different contexts, but static embeddings cannot capture this ambiguity.",The length of the sentence is too long for static embeddings to handle.,Static embeddings cannot process the word 'cross' correctly.,Static embeddings do not understand the concept of tiredness.,"A) The word 'it' can refer to either the chicken or the road in different contexts, but static embeddings cannot capture this ambiguity."
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21",How are contextual embeddings computed according to the lecture content?,By applying attention mechanisms within transformer blocks.,By using a fixed vector for each word regardless of context.,Through simple averaging of surrounding word embeddings.,By encoding words in isolation without considering context.,A) By applying attention mechanisms within transformer blocks.
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",Why are contextual embeddings important for understanding the meaning of a word?,They provide a static representation of a word's meaning.,They ensure that each word has a unique vector that changes with context.,"They only focus on the word itself, without considering its neighbors.",They represent the frequency of a word's usage in a corpus.,B) They ensure that each word has a unique vector that changes with context.
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23","In the sentence 'The chicken didn't cross the road because it was too tired,' what does 'it' most likely attend to?",The neighboring words 'chicken' and 'road',The neighboring word 'wide',Only the word 'cross',The words in the previous sentence,A) The neighboring words 'chicken' and 'road'
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",How does attention contribute to the computation of contextual embeddings?,By giving equal weight to all words in a sentence,By emphasizing the frequency of word appearances,By selectively integrating information from neighboring words,By ignoring the neighbors and focusing on distant words,C) By selectively integrating information from neighboring words
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",Which of the following statements is true regarding contextual embeddings?,Each word in a sentence has a fixed representation regardless of context.,Contextual embeddings are less accurate than traditional embeddings.,The representation of a word can change depending on the surrounding words.,Contextual embeddings disregard the order of words in a sentence.,C) The representation of a word can change depending on the surrounding words.
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23","Given the statement 'The chicken didn't cross the road because it was too wide,' what does this suggest about the contextual embedding of 'it'?",It likely represents the chicken as 'it' is the subject of the sentence.,"It likely represents the road, as 'wide' is more commonly associated with roads than chickens.",It has no significant meaning as 'it' is too ambiguous.,"It refers to the act of crossing, not an object.","B) It likely represents the road, as 'wide' is more commonly associated with roads than chickens."
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25","In the context of attention mechanisms, what is the primary function of the tokens at layer k+1?",They are used for computing the final output only.,They represent the attention distribution across input tokens.,They store the original input tokens without any modifications.,They replace the self-attention mechanism.,B) They represent the attention distribution across input tokens.
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",How does the attention mechanism in neural networks relate to the concept of 'attending to' neighboring words?,It ignores neighboring words to focus on the current word.,It randomly selects which neighboring words to attend to.,It selectively integrates information from neighboring words to form an embedding.,It attends to neighboring words based on their lengths only.,C) It selectively integrates information from neighboring words to form an embedding.
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",What does the 'self-attention distribution' in a neural network layer represent?,The distribution of attention across different layers in the network.,The weighted importance of each token relative to others within the same layer.,The uniform distribution of attention applied to all tokens.,The distribution of tokens that are not attended to at all.,B) The weighted importance of each token relative to others within the same layer.
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25","In the analogy of 'The chick did not cross the road because it was too tired', how does the concept of attention apply?",Attention determines which part of the sentence is grammatically correct.,Attention helps in understanding the context by focusing on relevant words.,Attention modifies the meaning of 'road' and 'tired'.,Attention is not applicable in this analogy.,B) Attention helps in understanding the context by focusing on relevant words.
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",Which statement accurately reflects the role of attention mechanisms in computing vector representations of tokens?,Attention mechanisms replace the need for vector representations of tokens.,Attention mechanisms distribute vectors uniformly across all tokens.,Attention mechanisms compute vector representations by ignoring context.,"Attention mechanisms compute vector representations through a weighted sum of vectors, taking context into account.","D) Attention mechanisms compute vector representations through a weighted sum of vectors, taking context into account."
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31",What role does the 'query' play in an attention head?,Represents a preceding input being compared to the current element,As the current element being compared to the preceding inputs,A value of a preceding element that gets weighted and summed,A type of operation in the attention mechanism,B) As the current element being compared to the preceding inputs
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31",Which of the following best describes the 'key' in the context of attention mechanisms?,A function that determines the weight of an element,A preceding input that is being compared to the current element to determine a similarity,The current element being compared in the self-attention mechanism,The output of the attention head,B) A preceding input that is being compared to the current element to determine a similarity
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","In the context of attention mechanisms, what is the role of the 'value'?",A type of operation in the attention mechanism,A preceding input that is being compared to the current element,A value of a preceding element that gets weighted and summed,The current element being compared in the self-attention mechanism,C) A value of a preceding element that gets weighted and summed
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","In the given lecture content, which layer is described as having a self-attention distribution?",Layer k-1,Layer k,Layer k+1,No specific layer,C) Layer k+1
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","Based on the lecture content, what does the repetition of 'Thechickendidn’tcrosstheroadbecauseitwastootired' signify in the context of attention mechanisms?",It represents the values being processed by the attention head,It is an example of the query being compared to other elements,It is a malfunction in the attention distribution,It illustrates the input tokens for the attention mechanism,D) It illustrates the input tokens for the attention mechanism
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33","What is the purpose of the weight matrices WQ, WK, and WV in a transformer's self-attention head?",They are used to compute the dot product between query and key vectors.,"They are used to project each input vector into a representation of its role as query, key, and value.",They are used to compute the softmax weight.,They are used to compute the value of the prior elements.,"B) They are used to project each input vector into a representation of its role as query, key, and value."
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",What is the role of the softmax operation in the transformer's self-attention mechanism?,It computes the weighted sum of the value vectors.,It normalizes the similarity scores into a probability distribution.,It projects each input vector into a representation of its role.,It computes the dot product between the query and key vectors.,B) It normalizes the similarity scores into a probability distribution.
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",Which factor is used to scale the dot product in the transformer's self-attention mechanism to avoid numerical issues?,The number of input vectors.,The dimensionality of the query and key vectors.,The number of attention heads.,The dimensionality of the value vectors.,B) The dimensionality of the query and key vectors.
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33","In the context of a transformer's self-attention mechanism, what is the role of a 'query' vector?",It is used to compute the dot product with all key vectors.,It is projected into a representation of its role as a value.,It is used to compute the softmax weight.,It is used to compute the value of the prior elements.,A) It is used to compute the dot product with all key vectors.
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",Which of the following best describes the process of computing the value of the third output 'a3' in a sequence using self-attention?,"Weighted sum of the values of the prior elements, each weighted by the similarity of its key to the query from the current element.","Sum of all query, key, and value vectors.","Dot product between the query vector and all key vectors, followed by softmax normalization.","Projection of each input vector into a representation of its role as query, key, and value.","A) Weighted sum of the values of the prior elements, each weighted by the similarity of its key to the query from the current element."
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the purpose of using multiple attention heads in transformer models?,To represent different aspects of the relationships among inputs,To reduce the model size and computational cost,To simplify the attention process,To enhance the model's ability to memorize inputs,A) To represent different aspects of the relationships among inputs
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37","What do the weight matrices WQ, WK, and WV represent in a single attention head?","These matrices represent the dimensionality of the inputs, keys, and values","These matrices are used to project each input vector into a representation of its role as a key, query, or value","These matrices are used to reduce the dimensionality of the inputs, keys, and values",These matrices are used to randomly initialize the attention head parameters,"B) These matrices are used to project each input vector into a representation of its role as a key, query, or value"
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37","In the context of self-attention, what does the term 'softmax' refer to?",A type of activation function used in neural networks,A type of weight initialization method,A type of regularization technique,A function used to convert the dot product of queries and keys into a probability distribution,D) A function used to convert the dot product of queries and keys into a probability distribution
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37","In the equation for calculating the value of a3 using causal self-attention, what does the term 'a_i' represent?",The value of the i-th element in the sequence,The query vector for the i-th element in the sequence,The key vector for the i-th element in the sequence,The weighted sum of value vectors for the i-th element in the sequence,D) The weighted sum of value vectors for the i-th element in the sequence
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the main purpose of using the softmax function in the attention mechanism?,To normalize the dot product scores between queries and keys,To initialize the attention weights,To reduce the dimensionality of the input vectors,To introduce randomness into the attention process,A) To normalize the dot product scores between queries and keys
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",Which of the following best describes the result of using attention in token representation?,Each word has a static embedding regardless of context.,Token representations become contextually enriched and thus vary with context.,Attention eliminates the need for token representations.,Token representations become less important in the model.,B) Token representations become contextually enriched and thus vary with context.
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39","In the context of Transformers, what is the primary function of the Transformer Block?",To reduce the dimensionality of the input data.,To convert token representations into a final output.,To apply attention mechanisms and pass enriched representations.,To randomly initialize token representations for variability.,C) To apply attention mechanisms and pass enriched representations.
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",How does the attention mechanism in Transformers affect the representation of tokens across layers?,It prevents tokens from passing through multiple layers.,It keeps the token representation the same through all layers.,It allows token representations to be contextually enriched in each layer.,It randomly alters token representations in each layer.,C) It allows token representations to be contextually enriched in each layer.
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",What is the outcome of contextually enriching token representations in Transformers?,Tokens are disregarded in later layers.,Token embeddings become less informative over time.,"Each token's embedding is unique to its context, enhancing understanding.",The context of tokens becomes irrelevant to the model.,"C) Each token's embedding is unique to its context, enhancing understanding."
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39","Considering the role of attention mechanisms in Transformers, which statement is true?",Attention mechanisms simplify the model by ignoring context.,Attention mechanisms replace the need for layered processing.,Attention mechanisms ensure that token representations are independent of context.,Attention mechanisms enable a dynamic and context-dependent representation of tokens.,D) Attention mechanisms enable a dynamic and context-dependent representation of tokens.
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","In the context of Transformer blocks, what does 'E1+', 'E2+', 'E3+', 'E4+', and 'E5+' represent?",Error tokens,Encoded input tokens,Embedding layers,Encoded output tokens,C) Embedding layers
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41",How are the tokens processed in the residual stream of a Transformer block?,Each token is processed in isolation without modification,Each token gets passed up and modified,Each token is passed down and modified,Each token is replaced with a fixed value,B) Each token gets passed up and modified
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41",What is the purpose of 'Layer Norm' in the Transformer block?,Normalizing the input tokens,Normalizing the output tokens,Normalizing the hidden state before passing it to the feedforward network,Normalizing the residual stream,C) Normalizing the hidden state before passing it to the feedforward network
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","In the context of Transformer blocks, what does 'logitslogitslogitslogitslogitsTransformer language model' represent?",The output of the final layer in the Transformer,The input to the Transformer language model,The initial weights of the Transformer,The intermediate representation of the input tokens,A) The output of the final layer in the Transformer
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41",Which component in the Transformer block process is responsible for attention mechanisms?,Layer Norm,Feedforward network,MultiHeadAttention,InputEncoding,C) MultiHeadAttention
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43","In the transformer block architecture, what is the purpose of the residual stream?",To normalize vectors,To add the input of a component to its output,To pass through a feedforward layer,To provide non-linearity,B) To add the input of a component to its output
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43","What is the dimensionality of the hidden layer in the feedforward network of a transformer block, relative to the model dimensionality?",Smaller than the model dimensionality,Equal to the model dimensionality,Larger than the model dimensionality,Not related to the model dimensionality,C) Larger than the model dimensionality
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43","In the transformer block architecture, where does layer normalization occur?",Before the attention and feedforward layers,After the attention and feedforward layers,Only before the attention layer,Only after the feedforward layer,A) Before the attention and feedforward layers
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",Which layer is responsible for adding non-linearity to the transformer block?,LayerNorm,MultiHeadAttention,Feedforward layer,Residual stream,C) Feedforward layer
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",Which component of the transformer block processes the input vector xi before it is added back into the residual stream?,LayerNorm,MultiHeadAttention,Feedforward layer,Both A and B,D) Both A and B
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45","In the context of transformer blocks, for which component does multi-head attention consider information from other tokens?",Layer Norm,MultiHeadAttention,FeedForward,Residual Stream,D) Residual Stream
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",What do Elhage et al. (2021) suggest about the attention heads in transformer blocks?,They ignore neighboring tokens,They move information from neighboring tokens to the current token,They only focus on the current token,They process tokens independently,B) They move information from neighboring tokens to the current token
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",How is the output of LayerNorm(x) represented mathematically?,LayerNorm(x) = g(x - µ) + b,LayerNorm(x) = g(x + µ) + b,LayerNorm(x) = (x - µ) / s,LayerNorm(x) = g((x - µ) / s) + b,D) LayerNorm(x) = g((x - µ) / s) + b
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",Which component in the transformer block adds the output from attention to its token's embedding stream?,Layer Norm,MultiHeadAttention,FeedForward,Residual Stream,B) MultiHeadAttention
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45","In the transformer block equation, what does 't5i' represent?",LayerNorm(xi),"MultiHeadAttention(LayerNorm(xi), ⇥x11, ..., x1N)","LayerNorm(MultiHeadAttention(LayerNorm(xi), ⇥x11, ..., x1N)) + xi","FeedForward(LayerNorm(MultiHeadAttention(LayerNorm(xi), ⇥x11, ..., x1N)) + xi) + (LayerNorm(xi) + MultiHeadAttention(LayerNorm(xi), ⇥x11, ..., x1N))","D) FeedForward(LayerNorm(MultiHeadAttention(LayerNorm(xi), ⇥x11, ..., x1N)) + xi) + (LayerNorm(xi) + MultiHeadAttention(LayerNorm(xi), ⇥x11, ..., x1N))"
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47","In the context of Transformer blocks, what does layer normalization compute first?",Standard deviation of the vector,Mean of the vector,Gain and offset values,Normalized vector,B) Mean of the vector
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47",What is the primary purpose of using layer normalization in Transformer blocks?,To introduce gain and offset values,To keep the values of a hidden layer within a range that facilitates gradient-based training,To compute the mean and standard deviation of the vector,To shift the embeddings space,B) To keep the values of a hidden layer within a range that facilitates gradient-based training
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47",Which component in a Transformer block takes as input information from other tokens?,Layer Normalization,Feedforward,MultiHeadAttention,Residual Streams,C) MultiHeadAttention
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47",What is the dimensionality of all vectors in a Transformer block?,It varies depending on the layer,The same as the dimensionality of the input,The same as the dimensionality of the output,The same as the dimensionality of the embedding vectors,D) The same as the dimensionality of the embedding vectors
notes/LLM_cs124_week7_2025.pdf,23,"45, 46, 47","In the standard implementation of layer normalization, what do the learnable parameters 'g' and 'b' represent?",Mean and standard deviation,Gain and offset values,Input and output dimensions,Layer normalization and multi-head attention,B) Gain and offset values
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49",Which of the following best describes the purpose of position embeddings in a Transformer block?,To provide a unique identifier for each token in the sequence,To encode the relative or absolute position of tokens within the sequence,To replace the need for token embeddings,To increase the dimensionality of the token embeddings,B) To encode the relative or absolute position of tokens within the sequence
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49",What is the resulting shape of the matrix X after adding token and positional embeddings in a Transformer block?,[N x d],[d x N],[N x N],[N^2 x d],A) [N x d]
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49","In the context of Transformer blocks, what does the dimension 'd' represent in the shape [N x d] of matrix X?",The number of tokens in the sequence,The dimensionality of the token embeddings,The total number of parameters in the model,The length of the positional embeddings,B) The dimensionality of the token embeddings
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49",Which statement is true regarding the embeddings used in Transformer blocks?,Token and positional embeddings are combined by multiplying them together,"Token embeddings represent the meaning of the word, while positional embeddings provide information about the word's position","Only one type of embedding is used, either token or positional, as both provide the same information","Token embeddings are used to determine the word position, while positional embeddings provide the word meaning","B) Token embeddings represent the meaning of the word, while positional embeddings provide information about the word's position"
notes/LLM_cs124_week7_2025.pdf,24,"47, 48, 49",What is the primary role of the Language Model Head in the context of Transformer blocks?,To generate token embeddings,To predict the next word in a sequence,To reduce the dimensionality of the embeddings,To replace the position embeddings,B) To predict the next word in a sequence
notes/LLM_cs124_week7_2025.pdf,26,"51, 52, 53","In tokenization using BPE, which sequence of vocab indices corresponds to the input string 'Thanks for all the'?","[5, 4000, 10532, 2224]","[5, 1000, 10532, 2224]","[10532, 4000, 2224, 5]","[2224, 5, 4000, 10532]","A) [5, 4000, 10532, 2224]"
notes/LLM_cs124_week7_2025.pdf,27,"53, 54, 55",What is the role of the language modeling head in a transformer block?,Combine word and position embeddings,Map a [1 x d] vector to a probability distribution over the vocabulary,Encode the position of words in a sequence,Generate the next word in a sequence,B) Map a [1 x d] vector to a probability distribution over the vocabulary
notes/LLM_cs124_week7_2025.pdf,27,"53, 54, 55",How does a transformer block output a probability distribution over the vocabulary?,Using a softmax function directly on the [1 x d] vector,"Mapping the [1 x d] vector to a [1 x |V|] vector of logits using the unembedding matrix, then applying softmax",Multiplying the [1 x d] vector by the word embeddings,Applying the position embeddings to the [1 x d] vector,"B) Mapping the [1 x d] vector to a [1 x |V|] vector of logits using the unembedding matrix, then applying softmax"
