pdf_name,chunk_number,total_chunks,pages,question,option_A,option_B,option_C,option_D,correct_answer
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13",A language model is given a text and the token 'tl;dr' as a prefix. What does the token 'tl;dr' stand for?,Too Long; Don't Read,Too Short; Don't Read,Too Long; Read More,Too Short; Read Less,A) Too Long; Don't Read
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13",A language model is given a sentence and asked to compute the probability distribution over possible next words. What does it do to determine the next word?,It looks at the sentence and tries to find a word that sounds similar,It looks at the sentence and tries to find a word that is grammatically correct,It computes the probability distribution over possible next words given the prefix,It looks at the sentence and tries to find a word that is related to the topic,C) It computes the probability distribution over possible next words given the prefix
notes/LLM_cs124_week7_2025.pdf,6,"11, 12, 13",A language model is given a question and asked to generate a response. What is one way to cast this task as language modeling?,By giving a large language model a text and asking it to predict the next word,By giving a large language model a question and a token like 'A:' and asking it to predict the next word,By giving a large language model a question and asking it to generate a response from scratch,By giving a large language model a text and asking it to summarize the text,B) By giving a large language model a question and a token like 'A:' and asking it to predict the next word
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",What is the primary function of the system described in the lecture?,To compute the probability that a word w follows a prefix string of words s,To translate text from one language to another,To generate new text based on a given prefix,To classify text as spam or not spam,A) To compute the probability that a word w follows a prefix string of words s
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",What type of neural network architecture is used to build modern Large Language Models?,Recurrent Neural Network (RNN),Convolutional Neural Network (CNN),Stacks of neural networks called transformers,Long Short-Term Memory (LSTM),C) Stacks of neural networks called transformers
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",What is the name of the architecture used to build Large Language Models?,Reformer,XLNet,Transformers,BERT,C) Transformers
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",What is the primary task that Large Language Models are designed to perform?,Language translation,Text classification,Language modeling,Sentiment analysis,C) Language modeling
notes/LLM_cs124_week7_2025.pdf,7,"13, 14, 15",What type of string is used as input to the system described in the lecture?,A sentence,A paragraph,A prefix string of words,A single word,C) A prefix string of words
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",What type of network architecture is the Transformer based on?,A specific kind of recurrent neural network,"A fancier feedforward network, but based on attention",A convolutional neural network,A complex recurrent or convolutional neural network,"B) A fancier feedforward network, but based on attention"
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",What is the key feature that the Transformer model dispenses with compared to traditional sequence transduction models?,Recurrent connections,Convolutions,Encoder and decoder,Attention mechanisms,B) Convolutions
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",What is the name of the paper that introduced the Transformer model?,Attention Is All You Need,TransformersIntroduction to Transformers,The Dominant Sequence Transduction Models,Google Brain's Latest Breakthrough,A) Attention Is All You Need
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",What is the name of the conference where the Transformer model was first presented?,31st Conference on Neural Information Processing Systems (NIPS 2017),32nd Conference on Neural Information Processing Systems (NIPS 2018),33rd Conference on Neural Information Processing Systems (NIPS 2019),34th Conference on Neural Information Processing Systems (NIPS 2020),A) 31st Conference on Neural Information Processing Systems (NIPS 2017)
notes/LLM_cs124_week7_2025.pdf,8,"15, 16, 17",What year did GPUs begin to be used for neural network training?,2004-6,2008,2012,2015,A) 2004-6
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",In which year were GPUs first utilized in the field of natural language processing?,2004,2008,2012,2003,A) 2004
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",What was re-discovered in 2013 that was initially introduced in the past?,Transformers,Static Word Embeddings,Multi-Task Learning,Attention,B) Static Word Embeddings
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19","In the context of the Transformer model, what is the purpose of the Language Modeling Head?",To generate embeddings for input tokens,To generate logits for the next token,To perform input encoding,To perform multi-task learning,B) To generate logits for the next token
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",In which year was the concept of Attention introduced in the field of natural language processing?,2012,2015,2017,2013,B) 2015
notes/LLM_cs124_week7_2025.pdf,9,"17, 18, 19",What was the primary innovation of the Transformer model in comparison to previous neural language models?,The use of static word embeddings,The use of GPUs for parallelization,The introduction of self-attention mechanisms,The use of multi-task learning,C) The introduction of self-attention mechanisms
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21",What is the primary issue with using static embeddings like word2vec?,They are too complex and computationally expensive to calculate.,They are static and do not reflect how a word's meaning changes in context.,They are only suitable for short texts and not for long documents.,They are only applicable to specific domains like sentiment analysis.,B) They are static and do not reflect how a word's meaning changes in context.
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21","According to the lecture, what is the intuition behind contextual embeddings?",A word's meaning should be the same across all contexts.,A word's meaning should be different in different contexts.,Contextual embeddings are only useful for very short texts.,Contextual embeddings are not necessary for machine translation.,B) A word's meaning should be different in different contexts.
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21","How do we compute contextual embeddings, according to the lecture?",Using Recurrent Neural Networks (RNNs).,Using Long Short-Term Memory (LSTM) networks.,Using Attention.,Using Convolutional Neural Networks (CNNs).,C) Using Attention.
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21",What is the meaning represented in the static embedding for the word 'it' in the sentence 'The chicken didn't cross the road because it was too tired'?,The chicken's tiredness.,The chicken's ability to cross the road.,The general concept of 'it' as a pronoun.,The chicken's motivation for crossing the road.,C) The general concept of 'it' as a pronoun.
notes/LLM_cs124_week7_2025.pdf,10,"19, 20, 21",What is the primary benefit of using contextual embeddings?,Improved computational efficiency.,Better generalization to out-of-vocabulary words.,Enhanced ability to capture word sense disambiguation.,Simplified model architecture.,C) Enhanced ability to capture word sense disambiguation.
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",What is the main idea behind contextual embeddings?,Each word has a fixed vector representation regardless of context,Each word has a different vector that expresses different meanings depending on surrounding words,Contextual embeddings are only useful for short sentences,Contextual embeddings are only useful for long documents,B) Each word has a different vector that expresses different meanings depending on surrounding words
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",What is the function of attention in building contextual embeddings?,To select the most important neighboring word and ignore others,To selectively integrate information from all neighboring words,To ignore all neighboring words and use only the word itself,To use a fixed weight for all neighboring words,B) To selectively integrate information from all neighboring words
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",How does the contextual embedding of 'it' change in the following sentence: The chicken didn't cross the road because it was too wide?,The vector representation of 'it' remains the same as in the previous sentence,The vector representation of 'it' changes to reflect its new meaning as the street,The vector representation of 'it' changes to reflect its new meaning as the chicken,The vector representation of 'it' becomes undefined,B) The vector representation of 'it' changes to reflect its new meaning as the street
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",What is the implication of the attention mechanism in the given example sentence?,The chicken attends to the road more than the surrounding words,The chicken attends to both the road and the surrounding words,The chicken attends to the surrounding words more than the road,The chicken does not attend to the road at all,B) The chicken attends to both the road and the surrounding words
notes/LLM_cs124_week7_2025.pdf,11,"21, 22, 23",Why is the representation of meaning of a word different in different contexts?,Because the word itself changes meaning,Because the surrounding words change the meaning of the word,Because the sentence structure changes the meaning of the word,Because the author's intent changes the meaning of the word,B) Because the surrounding words change the meaning of the word
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",What is the primary function of attention in the context of contextual embedding?,To selectively integrate information from all neighboring words equally,To selectively integrate information from all neighboring words,To ignore the neighboring words and rely solely on its own information,To perform a simple average of the neighboring words' information,B) To selectively integrate information from all neighboring words
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25","According to the lecture, what can be inferred about the chick's behavior in the example sentence?",The chick was too hungry to cross the road,The chick was too tired to cross the road,The chick was too excited to cross the road,The chick was too scared to cross the road,B) The chick was too tired to cross the road
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",What is the term used to describe the process of computing the embedding for a token by selectively attending to and integrating information from surrounding tokens?,Weighted sum,Self-attention,Contextual embedding,Token integration,B) Self-attention
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",How many neighboring words does a word attend to more than others according to the intuition of attention?,All of them equally,Some of them,None of them,More than one,B) Some of them
notes/LLM_cs124_week7_2025.pdf,12,"23, 24, 25",What is the term used to describe the mechanism for helping compute the embedding for a token by selectively attending to and integrating information from surrounding tokens?,Self-attention distribution,Attention mechanism,Weighted sum of vectors,Contextual embedding method,B) Attention mechanism
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27",What is the core intuition of attention in the context of self-attention for language?,Comparing an item of interest to a collection of other items in a way that reveals their relevance in the current context,Computing a weighted sum of vectors using a dot product,Normalizing scores using a softmax function,"Projecting input vectors into a representation of their role as a key, query, or value",A) Comparing an item of interest to a collection of other items in a way that reveals their relevance in the current context
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27",How do we compare words to other words in self-attention for language?,Using a dot product of the word embeddings,Using a cosine similarity measure,Using a Euclidean distance metric,Using a word embedding space,A) Using a dot product of the word embeddings
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27",What is the role of the softmax function in the attention process?,To compute the weighted sum of the input vectors,To normalize the scores to provide a probability distribution,"To project the input vectors into a representation of their role as a key, query, or value",To compute the dot product of the word embeddings,B) To normalize the scores to provide a probability distribution
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27",What are the three different roles that each input embedding plays during the attention process?,"Current focus of attention, preceding input, and value","Query, key, and value","Input vector, output vector, and attention output vector","Word embedding, context vector, and relevance vector","B) Query, key, and value"
notes/LLM_cs124_week7_2025.pdf,13,"25, 26, 27",What is the dimensionality of the key and query vectors in the original transformer work?,1⇥d,1⇥dk,1⇥dv,512,B) 1⇥dk
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29",What is the formula for calculating the score between a current focus of attention and an element in the preceding context in the self-attention mechanism?,"score(xi,xj) = xi · xj","score(xi,xj) = qi · kj","score(xi,xj) = xi + xj","score(xi,xj) = xi - xj","B) score(xi,xj) = qi · kj"
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29",What are the three different roles that each input embedding plays during the course of the attention process?,"query, key, and value","query, key, and context","query, value, and attention","key, value, and attention","A) query, key, and value"
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29",What is the purpose of the softmax calculation in the self-attention mechanism?,To normalize the scores to provide a probability distribution,To add weights to the input tokens,To multiply the input tokens together,To subtract the input tokens from each other,A) To normalize the scores to provide a probability distribution
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29",What is the formula for calculating the output value ai in the self-attention mechanism?,ai = Xj∑iaijxj,ai = Xj∑iaijvj,ai = Xj∑iaijki,ai = Xj∑iaijqi,B) ai = Xj∑iaijvj
notes/LLM_cs124_week7_2025.pdf,14,"27, 28, 29","What are the dimensions of the weight matrices WQ, WK, and WV in the self-attention mechanism?","WQ: 1⇥d, WK: 1⇥d, WV: 1⇥d","WQ: d⇥dk, WK: d⇥dk, WV: d⇥dv","WQ: 1⇥dk, WK: 1⇥dv, WV: 1⇥d","WQ: d⇥dv, WK: d⇥dk, WV: d⇥d","B) WQ: d⇥dk, WK: d⇥dk, WV: d⇥dv"
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","In a self-attention mechanism, which role is played by a vector xi when it is being compared to the current element?",query,key,value,both query and key,B) key
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31",What happens to a value of a preceding element in a self-attention mechanism?,it is discarded,it is weighted and summed,it is compared to the current element,it is used as a key,B) it is weighted and summed
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31","In a self-attention distribution, which columns correspond to input tokens?",columns corresponding to query and key,columns corresponding to values,"columns corresponding to query, key, and value",columns corresponding to input embeddings,"C) columns corresponding to query, key, and value"
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31",What happens to a preceding input in a self-attention mechanism?,it is used as a query,it is used as a key,it is weighted and summed,it is discarded,B) it is used as a key
notes/LLM_cs124_week7_2025.pdf,15,"29, 30, 31",Which of the following is NOT a role played by a vector xi in a self-attention mechanism?,query,key,value,embedding,D) embedding
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33","What is the purpose of the weight matrices WQ, WK, and WV in the attention head?","To project each input vector xi into a representation of its role as a key, query, or value",To compute the similarity of the current element xi with some prior element xj,To avoid numerical issues and loss of gradients during training,To normalize the scores into a probability distribution,"A) To project each input vector xi into a representation of its role as a key, query, or value"
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",What is the role of the query vector qi in the attention process?,As a preceding input that is being compared to the current element to determine a similarity weight,As the current element being compared to the preceding inputs,As a value of a preceding element that gets weighted and summed up to compute the output for the current element,As a key that determines the similarity of the current element with some prior element,B) As the current element being compared to the preceding inputs
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",What is the effect of scaling the dot product by a factor related to the size of the embeddings?,To increase the value of the dot product,To avoid numerical issues and loss of gradients during training,To reduce the dimensionality of the query and key vectors,To normalize the scores into a probability distribution,B) To avoid numerical issues and loss of gradients during training
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",What is the final output calculation for ai in the self-attention process?,"ai = softmax(score(xi, xj))8ji",ai = Xjiaijvj,ai = qi · kj,ai = vi · xj,B) ai = Xjiaijvj
notes/LLM_cs124_week7_2025.pdf,16,"31, 32, 33",What is the formula for computing the similarity of the current element xi with some prior element xj?,"score(xi, xj) = qi · kj / dk","score(xi, xj) = qi · kj","score(xi, xj) = vi · xj","score(xi, xj) = xj · xi","A) score(xi, xj) = qi · kj / dk"
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35","What is the purpose of introducing weight matrices WQ, WK, and WV in the attention head?","To project each input vector xi into a representation of its role as a query, key, or value",To scale the dot product by a factor related to the size of the embeddings,To compute the similarity of the current element xi with some prior element xj,"To sum up the values of the prior elements, each weighted by the similarity of its key to the query from the current element","A) To project each input vector xi into a representation of its role as a query, key, or value"
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35",Why is it necessary to scale the dot product by a factor related to the size of the embeddings?,To avoid numerical issues and loss of gradients during training,To improve the accuracy of the attention mechanism,To reduce the computational complexity of the attention head,To increase the dimensionality of the query and key vectors,A) To avoid numerical issues and loss of gradients during training
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35",What is the output calculation for ai based on after applying the softmax calculation?,Based on a weighted sum over the value vectors v,"Based on a sum of the prior vectors, normalized by the softmax calculation",Based on a dot product between the current element's query vector and the preceding element's key vector,"Based on a sum of the prior elements, each weighted by the similarity of its key to the query from the current element",A) Based on a weighted sum over the value vectors v
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35",What is the role of the value vector vj in the attention head?,To represent the current element being compared to the preceding inputs,To represent the preceding input being compared to the current element to determine a similarity weight,To represent the value of a preceding element that gets weighted and summed up to compute the output for the current element,To represent the query vector qi,C) To represent the value of a preceding element that gets weighted and summed up to compute the output for the current element
notes/LLM_cs124_week7_2025.pdf,17,"33, 34, 35","What is the final output of the attention head, ai, calculated as?",headiWO,Xjiaijvj,"softmax(score(xi,xj))8ji",qi·kjpdk,A) headiWO
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37","What is the purpose of using separate weight matrices WQ, WK, and WV in the attention head?","To capture the three different roles of an input embedding as a query, key, and value",To reduce the dimensionality of the input embeddings,To apply a single weight matrix to all input embeddings,To use a different attention mechanism for each input embedding,"A) To capture the three different roles of an input embedding as a query, key, and value"
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the effect of scaling the dot product by dividing by the square root of the dimensionality of the query and key vectors (dk)?,It increases the numerical stability of the dot product calculation,It reduces the dimensionality of the input embeddings,It applies a different attention mechanism for each input embedding,It ignores the context words in the attention calculation,A) It increases the numerical stability of the dot product calculation
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the purpose of using the softmax function to compute the weighted sum of the prior elements?,To normalize the weights of the prior elements,To reduce the dimensionality of the input embeddings,To apply a different attention mechanism for each input embedding,To ignore the context words in the attention calculation,A) To normalize the weights of the prior elements
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the role of the matrix WO in the attention head?,To reshape the output of the attention head to the desired dimensionality,To apply a different attention mechanism for each input embedding,To reduce the dimensionality of the input embeddings,To ignore the context words in the attention calculation,A) To reshape the output of the attention head to the desired dimensionality
notes/LLM_cs124_week7_2025.pdf,18,"35, 36, 37",What is the benefit of using multiple attention heads in the transformer model?,To reduce the computational complexity of the attention calculation,To allow each head to model different aspects of the relationships among inputs,To ignore the context words in the attention calculation,To apply a single attention mechanism for all input embeddings,B) To allow each head to model different aspects of the relationships among inputs
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",What is a primary outcome of using the Attention method to enrich token representations?,The embedding for each word remains constant across different contexts.,The embedding for each word is the same as its individual embedding.,The embedding for each word will be different in different contexts.,The enriched representation is not passed up layer by layer.,C) The embedding for each word will be different in different contexts.
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",Which architectural component is primarily associated with the Attention method?,Transformer Block,Attention Layer,Transformer Encoder,Transformer Decoder,A) Transformer Block
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",How are enriched token representations typically passed through the model?,Down layer by layer,Up layer by layer,Randomly throughout the model,Only in the final layer,B) Up layer by layer
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",What is a key benefit of using Attention in the Transformer architecture?,It reduces the number of model parameters.,It improves the model's ability to handle out-of-vocabulary words.,It allows the model to capture contextual information.,It speeds up model training time.,C) It allows the model to capture contextual information.
notes/LLM_cs124_week7_2025.pdf,19,"37, 38, 39",What is a primary characteristic of the enriched token representations produced by Attention?,They are less informative than individual word embeddings.,They are more informative than individual word embeddings.,They remain constant across different contexts.,They are only used in the final model output.,B) They are more informative than individual word embeddings.
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","In a Transformer block, what operation is applied to the input tokens after they are passed through the MultiHeadAttention mechanism?",Layer Norm,Feedforward,Dropout,Residual Connection,A) Layer Norm
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","In the context of a Transformer block, what is the purpose of the residual stream?",To add an additional layer of complexity to the model,To scale the input tokens,To allow each token to be modified independently,To pass the output of each layer to the next layer,D) To pass the output of each layer to the next layer
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","In a Transformer block, what is the order of operations for the input tokens after they pass through the MultiHeadAttention mechanism?",Layer Norm -> Feedforward -> Residual Connection,Feedforward -> Layer Norm -> Residual Connection,Residual Connection -> Layer Norm -> Feedforward,Layer Norm -> Residual Connection -> Feedforward,D) Layer Norm -> Residual Connection -> Feedforward
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","In a Transformer block, what is the purpose of the Feedforward mechanism?",To apply a residual connection to the input tokens,To normalize the input tokens,To apply a non-linear transformation to the input tokens,To apply a dropout to the input tokens,C) To apply a non-linear transformation to the input tokens
notes/LLM_cs124_week7_2025.pdf,20,"39, 40, 41","In a Transformer block, what is the order of operations for the input tokens after they pass through the Input Encoding?",MultiHeadAttention -> Feedforward -> Residual Connection,Layer Norm -> MultiHeadAttention -> Feedforward,Feedforward -> MultiHeadAttention -> Residual Connection,Residual Connection -> MultiHeadAttention -> Feedforward,B) Layer Norm -> MultiHeadAttention -> Feedforward
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",What is the primary purpose of the residual stream in a transformer block?,To allow the transformer block to process multiple input vectors in parallel,To enable the transformer block to handle variable-length input sequences,To progressively add the output of each component to the input of the next component,To facilitate the use of attention and feedforward layers in a single block,C) To progressively add the output of each component to the input of the next component
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",What is the typical dimensionality of the hidden layer in a feedforward network used in a transformer block?,Less than the model dimensionality d,Equal to the model dimensionality d,Greater than the model dimensionality d,Equal to the dimensionality of the input vector xi,C) Greater than the model dimensionality d
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",How many times is the vector xi normalized in the layer norm computation?,Once,Twice,Three times,Four times,B) Twice
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",What is the name of the computation that is performed before the attention and feedforward layers in a transformer block?,Layer norm,Feedforward layer,Attention layer,Residual stream,A) Layer norm
notes/LLM_cs124_week7_2025.pdf,21,"41, 42, 43",What is the typical relationship between the weights of the two layers in a feedforward network used in a transformer block?,The weights are the same for each token position i,The weights are different for each token position i,The weights are the same for each layer but different for each token position i,The weights are different for each layer and each token position i,A) The weights are the same for each token position i
notes/LLM_cs124_week7_2025.pdf,22,"43, 44, 45",What is the purpose of layer norm in a transformer block?,To apply a z-score transformation to the entire transformer layer,To keep the values of a hidden layer in a range that facilitates gradient-based training,To normalize the entire input sequence,To apply a batch normalization technique,B) To keep the values of a hidden layer in a range that facilitates gradient-based training
